index,class,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
1,BH,19807.2,20.86,2946.576,2012-10-31T17:20:25,1.4700599999999999e-06,0.49260000000000004,2.6,0.00429675,0.003188725,0.0036391,0.0003822125,0.7597499999999999,0.8009999999999999,0.4365,0.75,13.442817497425686,13.54941836792139,13.493841459009975,1.0557799999999999e-05,7.1222e-06,8.839199999999998e-06,0.1636,0.6034,0.4859,,,,,,,,,,,,,,,,,0.2555,0.0681,0.6989,0.5041,0.6002,0.3691,,,,,,,,,,,,,,,,,,,,
2,BH,19803.6,20.86,2946.576,2012-11-03T09:23:02,1.4700599999999999e-06,0.49260000000000004,2.6,0.00364075,0.0026268249999999997,0.0030426,0.00034812499999999996,0.513,0.81175,0.40225,0.25,13.487755990315657,13.604621180177846,13.544816979135353,8.0806e-06,5.7272e-06,6.6032e-06,0.2761,0.5522,0.3223,,,,,,,,,,,,,,,,,0.3729,0.173,0.654,0.4428,0.4616,0.1843,,,,,,,,,,,,,,,,,,,,
0,BH,18792.5,3.65,261.7542,2000-10-10T07:13:38,,,,0.001471,0.0006072,0.0007357500000000001,0.00017155000000000002,0.5955,0.696,0.5820000000000001,1.0,14.376378616634682,14.784671284004467,14.534230620044587,3.4239599999999995e-06,8.06386e-07,2.1151600000000003e-06,-0.5721,-0.0887,0.5222,,,,,,,,,,,,,,,,,-0.3054,-0.7951,0.3579,-0.5091,0.7626,0.2405,,,,,,,,,,,,,,,,,,,,
0,BH,40580.4,5.95,91.30584,2010-01-27T01:02:52,2.8932e-07,0.6428,4.0,,,,,,,,,15.40557061535273,16.50579900947685,15.787990057485164,4.1628e-07,3.4028000000000005e-08,1.2503999999999999e-07,-0.9994,-0.9994,-0.1874,,,,,,,,,,,,,,,,,-0.1368,-1.0,-0.253,-1.0,0.2854,-0.599,,,,,,,,,,,,,,,,,,,,
1,BH,75682.2,5.95,91.30584,2010-01-29T14:46:35,2.8932e-07,0.6428,4.0,0.00027915000000000004,0.000124555,0.0001383,1.4345e-05,0.604,0.5235,0.5985,1.0,15.157063291060267,15.801549114433595,15.384944695820279,3.82658e-07,1.0093e-07,1.8488e-07,0.9994,-0.4185,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2592,-0.0668,-0.7339,-0.6015,-1.0,,,,,,,,,,,,,,,,,,,,
2,BH,171955.9,5.95,91.30584,2012-01-18T14:26:38,2.8932e-07,0.6428,4.0,0.0001376,5.664e-05,8.859e-05,2.492e-05,0.921,0.85,0.59,1.0,14.099785857348852,14.726007121565253,14.302191983627814,4.03986e-07,8.97798e-08,2.4711800000000006e-07,0.0562,-0.1874,-0.2199,,,,,,,,,,,,,,,,,0.4341,-0.3841,0.2167,-0.584,0.1455,-0.539,,,,,,,,,,,,,,,,,,,,
3,BH,75554.3,5.95,91.30584,2012-01-26T22:21:59,2.8932e-07,0.6428,4.0,,,,,,,,,14.494630215732318,17.48644947965366,16.602059991327963,3.62238e-07,1.5198e-09,2.8966000000000003e-08,-0.9994,-0.9994,-0.005,,,,,,,,,,,,,,,,,-0.1193,-1.0,0.0631,-1.0,0.7152,-0.4029,,,,,,,,,,,,,,,,,,,,
4,BH,184208.0,5.95,91.30584,2012-01-31T15:24:33,2.8932e-07,0.6428,4.0,0.0001084,2.354e-05,6.598e-05,4.244e-05,0.957,0.988,0.935,6.0,15.320490340157459,15.850673866962753,15.516045597707826,1.6133599999999998e-07,3.5266e-08,6.851e-08,0.9994,0.6196,-0.9994,,,,,,,,,,,,,,,,,1.0,0.6665,0.8651,0.3004,-0.1643,-1.0,,,,,,,,,,,,,,,,,,,,
5,BH,158013.8,5.95,91.30584,2012-02-03T10:00:00,2.8932e-07,0.6428,4.0,,,,,,,,,15.798046024813775,17.014573525916997,16.44492974677431,2.5456400000000003e-07,2.17648e-08,1.3865e-07,0.1149,-0.1437,-0.2324,,,,,,,,,,,,,,,,,0.5415,-0.3891,0.3217,-0.604,0.2142,-0.6165,,,,,,,,,,,,,,,,,,,,
6,BH,160215.7,5.95,91.30584,2012-01-21T08:54:47,2.8932e-07,0.6428,4.0,0.000108195,6.323e-05,7.478500000000001e-05,1.00955e-05,0.456,0.696,0.523,0.5,15.260862959181134,15.893894133472422,15.466037391930952,3.43098e-07,5.651e-08,1.97152e-07,-0.4322,-0.9994,-0.396,,,,,,,,,,,,,,,,,-0.0518,-1.0,-0.4079,-1.0,-0.0881,-0.6565,,,,,,,,,,,,,,,,,,,,
