,feat_name,feat_imp
0,var_inter_index,0.11684446841534744
1,var_inter_prob,0.09846450670040491
2,photflux_aper_u,0.04861784721259913
3,var_inter_sigma,0.043733645630180056
4,photflux_aper_hilim_u,0.03803008048562753
5,var_max,0.03133751045316129
6,var_mean,0.0298128157683583
7,flux_aper_hilim_h,0.02923081326419145
8,var_min,0.028887068978066706
9,hard_hs_lolim,0.02516521417143196
10,photflux_aper_hilim_h,0.024025102734652734
11,flux_aper_hilim_u,0.023082799188880582
12,var_sigma,0.018393413534711356
13,photflux_aper_h,0.017233394468610722
14,photflux_aper_m,0.016633111327366553
15,hard_hs,0.01657862590690358
16,hard_hm_lolim,0.015790702714700927
17,photflux_aper_hilim_s,0.013952900266654602
18,flux_aper_lolim_s,0.013819435709235764
19,flux_aper_hilim_s,0.013688743862067636
20,photflux_aper_hilim,0.013194169498388577
21,flux_aper_hilim_b,0.012841828908595355
22,photflux_aper,0.012202394530047025
23,flux_aper_h,0.012153596392000605
24,flux_aper_hilim,0.01212247949314449
25,photflux_aper_hilim_b,0.011266863296318673
26,hard_hs_hilim,0.011021774888273784
27,photflux_aper_lolim_s,0.010437406827104671
28,photflux_aper_b,0.010341760884029081
29,photflux_aper_hilim_m,0.01022598930807335
30,flux_aper_m,0.010214543235832445
31,flux_aper_hilim_m,0.009636865125373458
32,hard_hm_hilim,0.009456277297425458
33,hard_hm,0.0090341467666651
34,photflux_aper_lolim,0.008904155270686298
35,hard_ms_hilim,0.008835625309319795
36,photflux_aper_lolim_u,0.008409773932634038
37,flux_aper_b,0.008405273088324627
38,flux_aper_lolim_m,0.008364482654347824
39,flux_aper,0.007774578326288811
40,hard_ms_lolim,0.007699888672619237
41,flux_aper_lolim,0.007363936659416
42,photflux_aper_s,0.007281002593053628
43,flux_aper_s,0.007087910868345194
44,flux_aper_lolim_h,0.006648178551673843
45,photflux_aper_lolim_h,0.006267941463991647
46,photflux_aper_lolim_b,0.005901647348978016
47,flux_aper_lolim_b,0.005897612184791542
48,hard_ms,0.005649956039362179
49,bb_ampl_hilim,0.005024600297744985
50,powlaw_gamma,0.0049005514142759134
51,powlaw_gamma_hilim,0.004547372057920102
52,bb_ampl,0.004067024317847863
53,photflux_aper_lolim_m,0.003953832683192281
54,kp_prob,0.0038256002325406722
55,flux_aper_u,0.0031336081719434638
56,ks_prob,0.003019174183287004
57,var_prob,0.002965963351932467
58,brems_nh_hilim,0.002787187064586601
59,var_index,0.0026662185243907675
60,powlaw_ampl_hilim,0.0020373143136144405
61,bb_ampl_lolim,0.001862621703037153
62,powlaw_gamma_lolim,0.001757658225315726
63,flux_powlaw_lolim,0.0015599529082138306
64,powlaw_nh_hilim,0.001548665783090955
65,flux_aper_lolim_u,0.0014827748587241307
66,bb_kt,0.0013427767795029435
67,powlaw_ampl_lolim,0.0012755238212969861
68,brems_kt_lolim,0.0012513167682531936
69,brems_nh_lolim,0.0012004459808481493
70,powlaw_ampl,0.001167645380841004
71,brems_kt_hilim,0.001158189293255815
72,powlaw_nh,0.0011211103822563943
73,brems_kt,0.0010396457694728685
74,powlaw_nh_lolim,0.0010014894977487044
75,bb_kt_lolim,0.0009350186740156495
76,flux_bb,0.0009346471557262893
77,flux_bb_hilim,0.0008945510648681528
78,brems_nh,0.0008331126689129325
79,flux_brems_lolim,0.0008225859061684747
80,flux_brems_hilim,0.0007855621892598484
81,flux_powlaw_hilim,0.0007247388345278307
82,brems_stat,0.0006791441551581467
83,flux_brems,0.0006638422725884577
84,flux_powlaw,0.00060945065801077
85,powlaw_stat,0.0005724987327784266
86,bb_kt_hilim,0.0005639866178708353
87,bb_stat,0.0005373832584839388
88,bb_nh_hilim,0.0003424185371590827
89,flux_bb_lolim,0.0002428944522184485
90,bb_nh,0.00012214704829442246
91,bb_nh_lolim,7.349380056581302e-05
