name ,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper
1,2.1402000000000003e-05,1.0,8.0,0.0021728750000000003,0.0014472,0.0016676499999999997,0.00024606,0.6777500000000001,0.63,0.55775,1.5,1.4407e-14,1.0487499999999999e-14,1.2467499999999998e-14,5.4524000000000005e-06,3.8382e-06,4.4772e-06
2,2.1402000000000003e-05,1.0,8.0,,,,,,,,,,,,1.9297000000000002e-05,0.0,0.0
3,2.1402000000000003e-05,1.0,8.0,0.0008290000000000001,0.000593175,0.0006367749999999999,5.37575e-05,0.5435000000000001,0.71825,0.43525,0.25,6.552750000000001e-15,3.93625e-15,5.2642499999999995e-15,2.4612000000000003e-06,1.3307599999999998e-06,1.7225800000000001e-06
4,2.1402000000000003e-05,1.0,8.0,0.001894,0.001115,0.001223,0.0001645,0.77,0.919,0.504,1.0,1.2476500000000001e-14,3.2031774999999998e-15,7.9455e-15,4.8662e-06,7.762e-07,1.79982e-06
5,2.1402000000000003e-05,1.0,8.0,0.00704554,0.00102164,0.0037116800000000006,0.001871156,0.8704000000000001,0.8346,0.8876000000000002,7.0,2.7864999999999997e-14,2.4265799999999996e-14,2.6067600000000003e-14,1.0522999999999999e-05,9.1026e-06,9.8172e-06
6,2.1402000000000003e-05,1.0,8.0,0.0027086,0.00128664,0.0016837999999999998,0.00039055,0.6528,0.6756,0.6364000000000001,2.4,1.37794e-14,1.10488e-14,1.2416599999999997e-14,5.0776e-06,4.017199999999999e-06,4.5524e-06
7,2.1402000000000003e-05,1.0,8.0,0.0441742,0.0009042,0.0093472,0.010184620000000002,1.0,0.9902000000000001,1.0,9.4,8.846e-14,8.137859999999999e-14,8.49084e-14,2.6416000000000006e-05,2.4082199999999998e-05,2.5252e-05
8,2.1402000000000003e-05,1.0,8.0,0.00242392,0.00046559999999999993,0.00131702,0.0006446539999999999,0.9440000000000002,0.8583999999999999,0.9144,6.0,9.052e-15,7.171700000000001e-15,8.1148e-15,4.061800000000001e-06,3.1759999999999993e-06,3.6203999999999993e-06
9,2.1402000000000003e-05,1.0,8.0,0.0052975,0.0036544999999999998,0.004116,0.00044070000000000003,0.5095000000000001,0.604,0.3755,0.0,3.348e-14,1.7174999999999997e-14,2.5389999999999996e-14,2.2942200000000002e-05,1.174278e-05,1.74342e-05
10,2.1402000000000003e-05,1.0,8.0,0.00494,0.0039595,0.00447325,0.000360525,0.4185,0.4835,0.32725000000000004,0.0,4.7845000000000003e-14,2.202975e-14,3.5150000000000007e-14,1.41768e-05,6.3192e-06,9.812e-06
11,2.1402000000000003e-05,1.0,8.0,0.0025989999999999997,0.0010224499999999998,0.0012869000000000001,0.0003653,0.9590000000000001,0.6815,0.6375,1.5,6.23825e-15,2.1652500000000002e-15,3.8225e-15,3.15404e-06,1.06372e-06,1.8332e-06
12,2.1402000000000003e-05,1.0,8.0,0.00728175,0.0042787500000000004,0.00506325,0.0008215500000000001,0.623,0.725,0.43724999999999997,0.5,3.31788e-14,2.1724859999999997e-14,2.7549200000000002e-14,1.4531e-05,9.106200000000001e-06,1.1859999999999998e-05
0,1.5322799999999998e-06,0.36639999999999995,1.6,,,,,,,,,5.253e-15,8.447666666666667e-16,3.0823333333333337e-15,4.76722e-06,3.627e-07,1.1879999999999999e-06
1,1.5322799999999998e-06,0.36639999999999995,1.6,0.00050165,0.00033185,0.0003429,2.3585e-05,0.6325,0.7709999999999999,0.45799999999999996,0.0,3.2786000000000005e-15,1.2053400000000002e-15,2.2608e-15,2.63686e-06,8.805200000000002e-07,1.7611000000000002e-06
2,1.5322799999999998e-06,0.36639999999999995,1.6,,,,,,,,,,,,1.7143400000000003e-05,0.0,0.0
3,1.5322799999999998e-06,0.36639999999999995,1.6,0.0004659,0.00029,0.0003117,3.58725e-05,0.22699999999999998,0.1225,0.483,0.0,4.1948e-15,1.4956799999999999e-15,2.8814e-15,2.59366e-06,8.4558e-07,1.7261800000000002e-06
4,1.5322799999999998e-06,0.36639999999999995,1.6,,,,,,,,,3.4014999999999998e-15,1.0465000000000001e-16,1.779e-15,3.0695199999999997e-06,3.2806e-08,3.9582000000000006e-07
5,1.5322799999999998e-06,0.36639999999999995,1.6,0.0006217250000000001,0.00043792500000000003,0.0004463,2.2045000000000003e-05,0.39775,0.44475,0.38125,0.0,3.4179599999999996e-15,2.01404e-15,2.72516e-15,1.14486e-06,6.4446e-07,8.969200000000001e-07
6,1.5322799999999998e-06,0.36639999999999995,1.6,0.001048975,0.000556325,0.000576575,4.9829999999999996e-05,0.38849999999999996,0.403,0.47974999999999995,0.5,4.1763e-15,2.58252e-15,3.39122e-15,1.48412e-06,8.982600000000001e-07,1.1982200000000002e-06
7,1.5322799999999998e-06,0.36639999999999995,1.6,0.0008669499999999999,0.000352375,0.00037820000000000003,5.254e-05,0.75225,0.63275,0.567,1.25,3.591e-15,2.06546e-15,2.8363999999999997e-15,1.0523e-06,5.5686e-07,8.046000000000001e-07
8,1.5322799999999998e-06,0.36639999999999995,1.6,0.0009097,0.000518825,0.0005381,4.66975e-05,0.43124999999999997,0.47625,0.44825,0.25,4.3497399999999996e-15,2.9174180000000003e-15,3.652179999999999e-15,1.3969000000000001e-06,8.8098e-07,1.1424799999999997e-06
9,1.5322799999999998e-06,0.36639999999999995,1.6,0.001416,0.001018,0.001075,9.305e-05,0.273,0.237,0.426,0.0,6.924e-15,1.8738166666666666e-15,4.447666666666667e-15,2.9097600000000002e-06,5.1209e-07,1.7289799999999997e-06
10,1.5322799999999998e-06,0.36639999999999995,1.6,,,,,,,,,,,,2.6982e-06,0.0,0.0
11,1.5322799999999998e-06,0.36639999999999995,1.6,0.001194,0.0008168,0.0008579,7.707e-05,0.504,0.404,0.454,0.0,4.251333333333333e-15,9.241166666666666e-16,2.5876333333333333e-15,2.1478e-06,2.78804e-07,9.147399999999999e-07
12,1.5322799999999998e-06,0.36639999999999995,1.6,0.001379,0.0009295,0.0009953,0.0001008,0.911,0.712,0.454,0.0,4.700000000000001e-15,9.445e-16,2.839e-15,2.2024e-06,3.3417999999999994e-07,9.9234e-07
0,2.1224e-07,0.0785,0.0,,,,,,,,,6.160250000000001e-16,8.3075e-17,2.567e-16,2.9835399999999997e-07,6.369599999999999e-08,1.6892e-07
1,2.1224e-07,0.0785,0.0,,,,,,,,,3.8632500000000007e-16,2.523275e-17,1.4392500000000002e-16,2.66576e-07,3.5406e-08,1.3766e-07
2,2.1224e-07,0.0785,0.0,,,,,,,,,2.2236666666666663e-16,3.2226e-17,1.0638333333333333e-16,2.54362e-07,4.2822799999999995e-08,1.4164e-07
3,2.1224e-07,0.0785,0.0,,,,,,,,,7.97975e-16,2.350525e-16,4.915749999999999e-16,2.8589200000000003e-07,7.03844e-08,1.55746e-07
4,2.1224e-07,0.0785,0.0,,,,,,,,,1.188e-15,0.0,0.0,9.508e-07,0.0,0.0
5,2.1224e-07,0.0785,0.0,,,,,,,,,,,,2.21362e-06,0.0,0.0
6,2.1224e-07,0.0785,0.0,,,,,,,,,,,,7.651600000000002e-07,0.0,0.0
